UNIPROT	GI
Q3UWB1	21450339
Q3UWB9	6678501
Q3UWF3	85702115
Q3UWF5	94395430
Q3UWG5	19526794
Q3UWG7	20806111
Q3UWK9	85701901
Q3UWL9	51921293
Q3UWQ2	31982714
Q3UWS2	85701913
Q3UWT6	6679497
Q3UWU0	21313266
Q3UWV0	85702029
Q3UWW8	85701979
Q3UWX6	85701716
Q3UWZ0	85701941
Q3UWZ6	19527108
Q3UX08	55742749
Q3UX10	84794631
Q3UX37	84794546
Q3UX61	85701706
Q3UX62	85701754
Q3UX66	85702183
Q3UX68	94401877
Q3UX68	94403639
Q3UX69	85701887
Q3UX84	85702041
Q3UXB0	40538832
Q3UXB1	47271358
Q3UXB5	85702326
Q3UXG0	85986649
Q3UXG2	19527042
Q3UXN9	82932239
Q3UXQ0	94375468
Q3UXQ4	13384648
Q3UXS0	6755404
Q3UXV3	27819641
Q3UXY9	6678333
Q3UXZ6	58037475
Q3UY18	85702137
Q3UY25	6754068
Q3UY29	85702228
Q3UY33	82879268
Q3UY33	94363577
Q3UY33	94365147
Q3UY83	85702332
Q3UY90	29244228
Q3UY92	61675708
Q3UY96	85662377
Q3UYA0	85701600
Q3UYC0	28892713
Q3UYE3	85702242
Q3UYI5	31982627
Q3UYJ5	19527142
Q3UYK8	30520087
Q3UYN7	31560444
Q3UYQ4	94158994
Q3UYR4	85701794
Q3UYS6	82905779
Q3UYS6	82905933
Q3UYS6	94382228
Q3UYS9	85702189
Q3UYV4	9937990
Q3UYV8	85702051
Q3UYW9	82895997
Q3UYX6	94372464
Q3UZ05	31982293
Q3UZ09	83649725
Q3UZ18	34594671
Q3UZ24	94398731
Q3UZ24	94398733
Q3UZ41	6680063
Q3UZ57	85701604
Q3UZ58	6679767
Q3UZA7	94405013
Q3UZD5	85701784
Q3UZG4	6679639
Q3UZI8	31982107
Q3UZJ9	39930439
Q3UZP0	84370242
Q3UZR5	94386434
Q3UZU5	85701834
Q3UZV7	110625972
Q3UZW3	94380638
Q3UZW3	94382343
Q3UZY0	94391312
Q3V008	83921568
Q3V016	85701818
Q3V038	85701652
Q3V040	82898333
Q3V040	94375086
Q3V040	94376639
Q3V050	85702045
Q3V052	51830652
Q3V052	83000277
Q3V052	94408669
Q3V053	89111932
Q3V054	10946860
Q3V061	85702085
Q3V065	85701997
Q3V079	74315973
Q3V081	85702123
Q3V085	85702205
Q3V088	10048420
Q3V089	85701905
Q3V093	94395404
Q3V0A1	89886437
Q3V0A3	86262131
Q3V0A6	85702095
Q3V0B0	85702157
Q3V0C1	111185887
Q3V0C3	85701903
Q3V0C6	56961610
Q3V0C8	38016144
Q3V0E1	74315979
Q3V0F6	85861238
Q3V0G4	6753316
Q3V0G6	85702059
Q3V0G7	31542097
Q3V0H0	94367834
Q3V0H0	94369128
Q3V0H8	85701734
Q3V0H9	85702073
Q3V0I2	71892426
Q3V0I3	85702019
Q3V0I5	85702149
Q3V0I6	85702320
Q3V0J4	74315967
Q3V0K1	85701686
Q3V0K9	85986577
Q3V0L2	42475950
Q3V0L5	85986581
Q3V0M1	85701949
Q3V0M2	85701864
Q3V0M8	47564078
Q3V0N3	23943793
Q3V0P1	85701999
Q3V0P3	85702003
Q3V0P9	85701758
Q3V0Q6	55925585
Q3V0Q9	51708403
Q3V0Q9	82891463
Q3V0Q9	94371257
Q3V0R1	33239423
Q3V0R4	19526854
Q3V0S4	85701740
Q3V0S8	82935340
Q3V0S8	82936889
Q3V0S8	94392185
Q3V0U0	85701692
Q3V0V0	85702179
Q3V0V7	82906277
Q3V0V7	94380642
Q3V0V7	94382347
Q3V0W8	29244154
Q3V0W9	85702151
Q3V0X1	85702107
Q3V0Y0	85702079
Q3V0Y3	85986627
Q3V109	88319952
Q3V122	10242373
Q3V132	30409998
Q3V138	39841061
Q3V139	85702262
Q3V148	6753840
Q3V153	85701650
Q3V155	94380611
Q3V157	6755670
Q3V160	23510263
Q3V171	9506971
Q3V180	74315988
Q3V185	85702324
Q3V196	85702011
Q3V1A4	6679144
Q3V1B8	84370027
Q3V1C1	110626083
Q3V1D5	85702232
Q3V1F1	94402670
Q3V1F8	83716015
Q3V1G0	50355999
Q3V1G4	31982214
Q3V1H5	31543531
Q3V1I0	85701937
Q3V1J8	22122613
Q3V1L4	31560044
Q3V1L6	31088900
Q3V1N0	74315992
Q3V1N5	84370019
Q3V1P0	31982595
Q3V1Q3	23956294
Q3V1Q5	85701993
Q3V1R4	84794623
Q3V1V5	94366140
Q3V1V5	94366376
Q3V1X3	82942781
Q3V1X3	82942789
Q3V1X3	82943570
Q3V1X3	82943578
Q3V1X3	94394104
Q3V1X3	94394106
Q3V1X7	40789239
Q3V1Y1	85701664
Q3V1Y4	110625752
Q3V1Y6	82931021
Q3V1Y6	94386398
Q3V1Y6	94387536
Q3V1Z2	71480167
Q3V219	56711339
Q3V232	110626173
Q3V234	34328251
Q3V244	15808988
Q3V275	13385334
Q3V283	21644581
Q3V2A7	85701774
Q3V2D1	94375500
Q3V2J0	85702175
Q3V2J1	85701983
Q3V2J5	85702139
Q3V2K0	85702063
Q3V2K1	85701852
Q3V2K7	74315959
Q3V2L0	82775353
Q3V2L5	85702081
Q3V2L6	94374419
Q3V2M9	20162548
Q3V2N6	91064861
Q3V2P1	6754106
Q3V2Q8	78126153
Q3V2R8	41056093
Q3V2T4	84781694
Q3V2X8	85701879
Q3V2Y2	85701602
Q3V2Y5	85701780
Q3V2Y6	82922172
Q3V2Y6	94419328
Q3V310	85702169
Q3V340	26006859
Q3V366	83776555
Q3V369	85702153
Q3V371	110625747
Q3V384	21919411
Q3V389	58037473
Q3V397	94391748
Q3V3A1	94363446
Q3V3A1	94363600
Q3V3A1	94365204
Q3V3D0	85702248
Q3V3D8	82954882
Q3V3D8	82955049
Q3V3D8	94397109
Q3V3D8	94397534
Q3V3G7	85702037
Q3V3K3	82898411
Q3V3K3	82899406
Q3V3N7	84370025
Q3V3P8	94372369
Q3V3P8	94372517
Q3V3P8	94373774
Q3V3Q4	94364439
Q3V3R3	85702075
Q3V3R4	84370023
Q3V3R5	22122765
Q3V3S0	94394950
Q3V3S8	37718993
Q3V3V8	94379356
Q3V3V8	94379565
Q3V3V8	94381616
Q3V3V9	85701822
Q3V3W4	94382848
Q3V3X0	82922875
Q3V3X0	82930482
Q3V3X0	94387447
Q3V3Y3	82948999
Q3V3Y3	94394375
Q3V3Z3	85701987
Q3V423	85701915
Q3V460	85701806
Q3V487	31982612
Q3V492	23956218
Q3V494	94369038
Q3V499	85701594
Q3V4B5	84370278
Q3V651	82899352
Q3V651	94375255
Q3V651	94376623
Q3YAB1	41281737
Q3YAB2	21746189
Q3YAB3	41281734
Q3YBZ6	6678313
Q3ZAQ4	86990446
Q3ZAS0	75832049
Q3ZB43	82992488
Q3ZB43	82992834
Q3ZB43	94403488
Q3ZB50	118150643
Q3ZB54	75832025
Q3ZB56	6753932
Q3ZK22	31542087
Q3ZN08	29135344
Q3ZT31	75832039
Q3ZTK4	28893039
Q402U7	110625928
Q45VK5	111607436
Q496S5	7305643
Q496T0	7305263
Q497F4	20865504
Q497F4	83028004
Q497F4	94389552
Q497H6	71895067
Q497I5	88853567
Q497J0	47679086
Q497K6	83627685
Q497K8	94379750
Q497K8	94380035
Q497K8	94381818
Q497L3	77539458
Q497L7	85986647
Q497L8	110625794
Q497L9	83627689
Q497M0	81230476
Q497M4	83627697
Q497M5	58037119
Q497N8	94419853
Q497P2	81230481
Q497Q9	34147099
Q497R9	63660096
Q497R9	94396551
Q497S0	83000011
Q497T4	13385674
Q497V5	70912362
Q497V9	83627693
Q497W1	75832037
Q497W2	81230478
Q497W3	110625809
Q497W4	71895029
Q497Y3	116642893
Q497Y9	28892853
Q497Z0	94387668
Q497Z8	31982219
Q499C7	71896665
Q499D2	71894985
Q499D3	75832179
Q499D6	94398928
Q499D7	71896655
Q499D9	21450067
Q499D9	94401382
Q499E4	71896653
Q499E5	71896641
Q499G1	85701588
Q499I9	110625633
Q499M4	111185889
Q499X5	30410022
Q49NR4	85861190
Q4ACU6	71896543
Q4FCQ7	71274127
Q4FJP3	111154109
Q4FJR8	6754314
Q4FJU9	21450167
Q4FJV1	31981147
Q4FJX0	6677985
Q4FJX7	12963691
Q4FJY1	19526808
Q4FK16	6755873
Q4FK73	31542352
Q4FZ54	84370322
Q4FZF0	28893215
Q4FZF2	88853563
Q4FZH9	94419925
Q4FZJ5	21312116
Q4G0C0	71725365
Q4G0F8	71534247
Q4GX45	28173566
Q4H438	31981494
Q4H4D7	83716006
Q4JI40	21312740
Q4JK59	94536721
Q4KKX6	30520275
Q4KKZ5	20913507
Q4KKZ5	82936886
Q4KKZ5	94392187
Q4KKZ6	82878907
Q4KKZ6	82878913
Q4KKZ6	82878915
Q4KKZ6	82879372
Q4KKZ6	82879378
Q4KKZ6	94363499
Q4KL04	71037366
Q4KL05	94411755
Q4KL13	71037371
Q4KL17	83627691
Q4KL20	84579823
Q4KL47	70909329
Q4KL54	84781698
Q4KL58	70778879
Q4KL65	71274190
Q4KL66	70778835
Q4KL70	94818694
Q4KL78	76573872
Q4KMM7	30424689
Q4KMM8	60593005
Q4KMR9	83027934
Q4KMR9	94388555
Q4KMR9	94389564
Q4KMV3	68534955
Q4KN81	72535146
Q4KN84	71892444
Q4KN85	94402782
Q4KN89	68534959
Q4LDD4	92091595
Q4LDF6	71361676
Q4LG64	85861220
Q4PNJ2	61696138
Q4PNJ3	70778940
Q4PPC3	117168267
Q4QQM5	68226735
Q4QQN4	113865913
Q4QQN7	70778861
Q4QQR6	113865911
Q4QXS5	68534949
Q4QY32	70778875
Q4QY34	70778927
Q4QY35	70778936
Q4QY64	71143102
Q4U105	9506921
Q4U4S6	66841385
Q4V9R0	113930749
Q4V9U2	28316726
Q4V9V1	22122719
Q4V9W2	66955868
Q4V9W3	113865915
Q4V9Z0	66955874
Q4V9Z4	94393200
Q4V9Z7	30424840
Q4V9Z9	67514551
Q4VA02	33468923
Q4VA09	94380613
Q4VA28	31560385
Q4VA28	94375774
Q4VA28	94375776
Q4VA28	94407199
Q4VA28	94408317
Q4VA28	94408319
Q4VA36	70912391
Q4VA42	66793418
Q4VA48	82931681
Q4VA95	66793404
Q4VAA2	28461294
Q4VAA7	66793416
Q4VAB0	94411291
Q4VAC9	83165284
Q4VAH2	38259216
Q4VAH6	30424878
Q4VAH7	30725744
Q4VAI2	31542070
Q4VAI2	82932679
Q4VBF9	21312826
Q4VBW5	28548933
Q4VBW5	82931578
Q4VBW5	94387794
Q4VBW6	111607467
Q4VBW6	111607471
Q4VBW7	6755118
Q4VBX4	31543918
Q4VIF3	82958925
Q4VIF3	82964482
Q4VIF3	94400966
Q4VJB9	6754308
Q4VK74	67003559
Q4VQI2	6754432
Q4Z8P4	9256549
Q4Z8P5	21361216
Q4Z8P6	21361220
Q4ZE88	85719305
Q4ZE88	85719311
Q4ZGD8	13752591
Q4ZGD9	66571305
Q4ZJM9	71725391
Q4ZJN1	63999399
Q501J2	66955879
Q501K2	67625735
Q501L8	82922483
Q501L8	82930077
Q501L8	94386121
Q501N0	65301486
Q501N6	78771620
Q504M5	94393066
Q504M5	94394220
Q504N7	85701548
Q504P2	29244122
Q504Z2	71725383
Q504Z8	65301481
Q505A2	65301472
Q505D7	110625722
Q505E6	65301488
Q505E9	65301467
Q505F0	65301464
Q505G4	110681693
Q505H4	70887782
Q505K9	46810305
Q50E62	84579831
Q50H32	65301145
Q52KB6	85701516
Q52KB8	59939908
Q52KG3	62990117
Q52KI6	94379795
Q52KI6	94380087
Q52KJ1	83921572
Q52KL5	94386748
Q52KP2	62899061
Q52KP6	24418923
Q52KQ0	31542388
Q53Z09	7305203
Q542I8	111607447
Q542L4	94385110
Q542N0	66955870
Q543K9	7305395
Q543Q2	48976069
Q544L3	31543958
Q545L9	6679217
Q54A77	10946624
Q54A78	8567382
Q561M6	47059135
Q564G0	6680137
Q564P4	28313453
Q566J4	18700032
Q566J8	19526990
Q566K2	71480142
Q569E4	67625729
Q569E7	62461606
Q569L8	62945402
Q569M1	85701572
Q569Q2	33239389
Q569X9	67010061
Q56A10	113199757
Q56A10	82997003
Q56A10	82997005
Q56GB0	62460510
Q56NI8	71725381
Q570Z2	27502353
Q587J6	82894279
Q58A37	85701512
Q58E41	83016634
Q58E53	94410106
Q58E74	31560560
Q58FA4	67972650
Q58HC5	62000646
Q58IU7	9931986
Q58T10	61888844
Q58T11	61888842
Q58Y74	71480100
Q59IW5	62460378
Q59IW6	62460370
Q59IW7	62460376
Q59IW8	62460368
Q59IW9	62177135
Q59IX1	70909306
Q59IX2	62460374
Q5BJ29	61657905
Q5BKP2	61316410
Q5BKP9	68226435
Q5BKR2	61098176
Q5BKR9	61098078
Q5BKS4	61098180
Q5BL07	61657895
Q5BL10	61657921
Q5BL16	61098108
Q5CZW6	31542023
Q5CZY0	60593002
Q5CZY9	7305445
Q5D078	31543588
Q5D099	28144865
Q5D0C3	31560495
Q5D0D8	6753958
Q5D0F0	57634518
Q5DP50	61888894
Q5DRQ8	71725379
Q5DT35	60593097
Q5DT36	28893135
Q5EAK2	31982549
Q5EBJ7	29789423
Q5EBP9	6755787
Q5EBQ0	6755967
Q5EC55	85861194
Q5EER8	60115713
Q5EP41	6679699
Q5F2L2	60302885
Q5FW50	83776573
Q5FW73	59858545
Q5FW80	47059121
Q5FW85	59858563
Q5FWA3	59709443
Q5FWB5	68989247
Q5FWC3	66793424
Q5FWC9	67010057
Q5FWD2	82951329
Q5FWD2	94396199
Q5FWH4	85701458
Q5FWH9	82999391
Q5FWH9	94406283
Q5FWX6	27753989
Q5FWX9	27370364
Q5G5D5	85701452
Q5G865	66730567
Q5G866	59858579
Q5GAM7	58743353
Q5GAM8	59858541
Q5GAM9	59858547
Q5GAN0	94396996
Q5GAN0	94397375
Q5GAN2	59933230
Q5GKZ6	24111224
Q5GLZ0	58743310
Q5HZG9	85701468
Q5HZH2	21489947
Q5HZH7	57977293
Q5HZI2	58037552
Q5HZI5	62988326
Q5HZJ0	54873615
Q5HZJ5	67846101
Q5HZJ6	58037543
Q5HZK1	57977302
Q5I042	21704158
Q5I0T6	62000660
Q5I0V9	33469013
Q5I0W6	61098178
Q5IR70	58000407
Q5IRE6	57977277
Q5J8K0	60592786
Q5J8K1	60592776
Q5J8K2	60592782
Q5J8K3	60460915
Q5J8K4	57528312
Q5JCT0	21312462
Q5KU40	9055274
Q5M8M1	89886451
Q5M8M2	61316404
Q5M8M3	61098120
Q5M8N6	83649719
Q5M8P2	100816607
Q5M8P3	6753044
Q5M8Q6	38077650
Q5M8Q6	82958386
Q5M8R5	31980634
Q5M8S2	34147081
Q5M9K5	27228985
Q5M9M1	34304034
Q5MJS3	13385516
Q5MLF1	57526181
Q5MLF2	57526175
Q5MLF3	57526172
Q5MLF4	57526167
Q5MLF5	57526163
Q5MMR1	56961629
Q5MPP0	30017399
Q5PPQ4	56711288
Q5PPR2	94374844
Q5PPR2	94376390
Q5PR72	56606121
Q5QGU0	31542568
Q5QR91	83776581
Q5R1B8	28893299
Q5R1D1	82954867
Q5R1D4	82954799
Q5R1D4	82954964
Q5R1D6	94397131
Q5R1E7	94397459
Q5R1E7	94397490
Q5R1G0	94397102
Q5R1G3	94397097
Q5R1G3	94397143
Q5R1H1	94413947
Q5R1I3	94412422
Q5R1I3	94419369
Q5RJ56	82949722
Q5RJ56	82949980
Q5RJ56	94395864
Q5RJF7	85861152
Q5RJG2	16945964
Q5RJG4	71274117
Q5RJG7	30519973
Q5RJH2	85701536
Q5RJH3	56606025
Q5RJH5	94386729
Q5RJH5	94387727
Q5RJI9	34610227
Q5RJV9	94411964
Q5RK34	26986609
Q5RKR3	56119145
Q5RKS2	27369485
Q5RL10	56119092
Q5RL33	13385612
Q5RL37	94393605
Q5RL51	55926231
Q5RL52	31541806
Q5S003	56606047
Q5SDA5	56119098
Q5SDA5	94409436
Q5SFM8	63723782
Q5SFM8	82996941
Q5SFM8	94405318
Q5SGK3	56606023
Q5TIS6	58372170
Q5U3K8	55741685
Q5U3L0	31981346
Q5U3M4	27777685
Q5U413	82948754
Q5U419	31560112
Q5U432	85701568
Q5U445	56606037
Q5U466	85701476
Q5U467	56605676
Q5U4A6	56605854
Q5U4B1	6755306
Q5U4C3	56605682
Q5U4C9	67846105
Q5U4D4	6753746
Q5U4D5	56118951
Q5U4E0	29244272
Q5U4E2	30424701
Q5U4F7	85701492
Q5U5I3	17505206
Q5U5N7	34916059
Q5U5V8	82982447
Q5U5V8	94403239
Q5U5X3	31981754
Q5U5Y5	33859811
Q5U647	114326474
Q5U680	27754081
Q5UE52	21311843
Q5USC1	82900894
Q5XF89	82959153
Q5XF89	82965008
Q5XF89	94400124
Q5XF89	94401109
Q5XF89	94401111
Q5XF90	31982093
Q5XFZ0	13386028
Q5XG67	94386618
Q5XG67	94386666
Q5XK20	13385398
Q5XKN4	13385862
Q5XLJ1	62909989
Q5XM34	34419618
Q5XML1	6755132
Q5Y4Y6	55925616
Q5YIR8	54312070
Q60637	82880662
Q60712	94367119
Q60728	94368398
Q60761	8659570
Q60849	31560670
Q60874	6678511
Q60968	111607449
Q60GT0	94392928
Q60GT0	94393381
Q60GT0	94394049
Q60I26	53749674
Q61002	6678962
Q61117	6677631
Q61118	6680025
Q61185	31982137
Q61213	94386344
Q61213	94386425
Q61213	94387524
Q61227	46399206
Q61291	6678720
Q61328	6753128
Q61406	7656969
Q61491	110815836
Q61540	94383849
Q61561	6679773
Q61594	6678922
Q61640	7110619
Q61692	82955527
Q61692	82955859
Q61692	94398307
Q61716	6680365
Q61769	94381078
Q61769	94381373
Q61842	6754670
Q61852	6752952
Q61866	6677659
Q61884	6678908
Q61886	111955036
Q61888	16716579
Q61894	9910310
Q61902	14389427
Q61911	94377620
Q62007	6679172
Q62031	13624305
Q62082	11072103
Q62103	13928676
Q62104	11602912
Q62105	94378159
Q62150	6677757
Q62156	94395538
Q62183	6678261
Q62184	6678263
Q62265	6678123
Q62275	6677733
Q62287	6752972
Q62294	7305567
Q62366	94409918
Q62461	62860012
Q62478	6678607
Q62515	34328161
Q62515	62000700
Q63ZW6	75677420
Q640N3	53828720
Q640N4	58037307
Q640P8	54020676
Q640Q1	94372624
Q641K1	114158683
Q641L6	54020735
Q641L9	82922335
Q641L9	82929900
Q641L9	82929906
Q641M0	52138542
Q641P0	52345394
Q642K0	33620739
Q64306	94419627
Q64460	6681105
Q64463	6753578
Q64507	7657283
Q64JA2	42475546
Q65ZI1	83029092
Q65ZL8	94393615
Q66JL9	23956046
Q66JM5	52345420
Q66JQ1	94393761
Q66JR8	62460366
Q66JS9	52851398
Q66JV2	18875436
Q66JV7	51921303
Q66JW8	94407874
Q66JY5	62945398
Q66JZ1	51921279
Q66L47	84000001
Q66LM6	51783961
Q66T02	51921315
Q66X01	110815824
Q66X05	51890368
Q66X16	27369660
Q66X19	51921379
Q673W2	29244534
Q67DU8	51921313
Q67FY2	82922339
Q67FY2	82922347
Q67FY2	82922354
Q67FY2	82922358
Q67FY2	82929902
Q67FY2	82929904
Q67FY2	82929908
Q67FY2	82929910
Q67FY2	91206400
Q689Z5	63533943
Q68EE3	51556211
Q68EE9	51556213
Q68EF4	62945392
Q68EG4	6678023
Q68FE6	94385428
Q68FE7	85701444
Q68FE7	94402948
Q68FF7	51491882
Q68FG3	51592080
Q68FM7	51491850
Q692V3	51491847
Q692V4	51491878
Q692V5	51556239
Q699J3	58036485
Q699J4	58036483
Q6A152	51592065
Q6A4J8	51491860
Q6A4K9	21450131
Q6AW46	51556221
Q6AXD3	116089343
Q6AXF2	6755268
Q6B966	50872155
Q6BCL1	50726896
Q6DD96	50878294
Q6DFU8	50284537
Q6DFV3	94366015
Q6DFV5	50355943
Q6DFV6	56090556
Q6DFV8	85701454
Q6DFW4	9256555
Q6DFX1	50872131
Q6DFZ1	52138536
Q6DI64	50233917
Q6DI89	82949188
Q6DI89	82949202
Q6DI89	94394617
Q6DI89	94395769
Q6DI89	94395775
Q6DI92	50053999
Q6DI94	62000692
Q6DIA2	50054028
Q6DIA7	58037385
Q6DIB3	85701584
Q6DIB7	50053988
Q6DIC8	50054141
Q6DIC9	50053938
Q6DID5	50054188
Q6DID7	98986316
Q6DMN7	57864120
Q6DR98	82916570
Q6DR98	94384727
Q6DR99	82916576
Q6DR99	82916822
Q6DR99	94384733
Q6DVA0	22122563
Q6DYE8	61097904
Q6E0U6	81230483
Q6EAL8	63533922
Q6EAL8	82898821
Q6EAL8	94376774
Q6EBV9	50872161
Q6EI14	31542179
Q6F3F9	50428577
Q6F5F2	50872163
Q6F6D7	6680732
Q6GQT1	28274695
Q6GQT5	49457865
Q6GQT6	47564088
Q6GQT9	27151748
Q6GQU0	49457853
Q6GQU6	85701456
Q6GQV0	58037283
Q6GQV1	85701578
Q6GQV2	70909320
Q6GQV5	50838806
Q6GQW2	30424772
Q6GQW7	94383024
Q6GQW9	31559968
Q6GQX2	49457863
Q6GQX7	85701470
Q6GSA6	6753034
Q6GSD9	31981095
Q6GT43	21311897
Q6GT95	31543220
Q6GTD8	31560001
Q6GTE9	6754822
Q6GTG0	31981219
Q6GTG7	40254367
Q6GTH9	6753132
Q6GTI0	31543709
Q6GTI7	31982686
Q6GTK2	6752988
Q6GTK8	6754744
Q6GTM9	49274623
Q6GTN1	10181196
Q6GTN6	6754996
Q6GTN6	94380662
Q6GTP5	13507656
Q6GTP6	31543224
Q6GTP6	94404958
Q6GTP6	94405517
Q6GTV2	33859608
Q6GTX2	31560699
Q6GTY0	75677429
Q6GU68	6754374
Q6H1U9	21703776
Q6I6G8	49457861
Q6IE03	94363145
Q6IE25	94402495
Q6IE26	49227069
Q6IE28	51769676
Q6IE28	82965758
Q6IE28	94401238
Q6IEE6	40254491
Q6IEF7	48374085
Q6IFT3	47086911
Q6IFT5	46309609
Q6IFZ8	51092301
Q6IMB1	110625728
Q6IMB2	46049039
Q6IME9	47523977
Q6IMF0	51092291
Q6IMH0	40804746
Q6IMH6	57222280
Q6IMH8	111955131
Q6IMK7	71725389
Q6IMK8	63543093
Q6IMK8	82901447
Q6IMK8	94377534
Q6IMK8	94378590
Q6IQX8	30794418
Q6IQZ8	82892497
Q6IQZ8	94371649
Q6IR01	94379388
Q6IR24	94418683
Q6IR41	27754003
Q6IRU7	48976076
Q6IS42	51921323
Q6IS64	27734102
Q6IS67	20336740
Q6J756	62000644
Q6JHY2	39204645
Q6L751	47825408
Q6LDU8	7305313
Q6LEL9	7110601
Q6NS52	83816899
Q6NS59	47271530
Q6NS65	71725394
Q6NS69	47523376
Q6NS70	85701564
Q6NS86	51921301
Q6NSQ7	31324539
Q6NSQ8	47679084
Q6NSU3	21313216
Q6NSV7	67972427
Q6NSW3	66773173
Q6NV49	6679379
Q6NV59	48976073
Q6NV64	46358376
Q6NV66	46358380
Q6NV83	46358331
Q6NV90	21313052
Q6NV93	61098362
Q6NV96	46358368
Q6NVD6	56606035
Q6NVD7	63003921
Q6NVE7	82891900
Q6NVE9	46195809
Q6NVF2	47059071
Q6NVF4	17978262
Q6NVG5	53749212
Q6NVG7	46195811
Q6NVH0	85701472
Q6NWV7	46048213
Q6NWV9	46048263
Q6NWW0	70980557
Q6NX79	47059061
Q6NXH9	47059013
Q6NXI8	52138548
Q6NXK2	46402263
Q6NXL8	83921566
Q6NXM3	46048368
Q6NXV1	94380385
Q6NXV4	27370560
Q6NXV9	46575786
Q6NXW7	46048361
Q6NXX2	47679082
Q6NXX2	47679097
Q6NXY6	18087743
Q6NXZ1	46048307
Q6NY03	27369583
Q6NY15	46402207
Q6NZB3	31982026
Q6NZB4	31543743
Q6NZC6	42734481
Q6NZD9	18087793
Q6NZJ3	46402247
Q6NZK2	51592067
Q6NZK8	46402213
Q6NZL0	42734353
Q6NZL1	42600571
Q6NZL2	85701498
Q6NZL6	46048407
Q6NZM2	42734447
Q6NZM5	42734493
Q6NZN0	47271410
Q6NZN1	82998618
Q6NZN1	94406819
Q6NZP4	70778924
Q6NZP6	19527366
Q6NZQ0	85986579
Q6NZQ4	42734451
Q6NZR2	42734476
Q6P074	21264334
Q6P1C7	41054731
Q6P1D2	40789298
Q6P1D5	94376619
Q6P1E2	82617569
Q6P1E6	40789277
Q6P1E7	47564100
Q6P1F7	6678001
Q6P1F9	46849724
Q6P1G6	41055046
Q6P1H1	41235724
Q6P1I3	41055590
Q6P1J1	40068507
Q6P1J3	51921317
Q6P1Y1	41054992
Q6P1Y4	40789282
Q6P1Y9	89111939
Q6P1Y9	94374840
Q6P1Y9	94376386
Q6P218	40538830
Q6P229	27229125
Q6P242	42476121
Q6P263	40538840
Q6P287	41054968
Q6P399	85986639
Q6P3A1	53749206
Q6P3A2	51921351
Q6P3A6	30725748
Q6P3A8	40353220
Q6P3C3	6753290
Q6P3D3	21312436
Q6P3D4	61098116
Q6P3F1	61098166
Q6P3Y9	61656184
Q6P3Z7	6755843
Q6P4T1	39930455
Q6P549	33859566
Q6P551	40254637
Q6P562	46575897
Q6P5A9	83816901
Q6P5C0	13386044
Q6P5C6	110835696
Q6P5C7	47564121
Q6P5D1	40254610
Q6P5D8	40254165
Q6P5E3	11496251
Q6P5E8	39841023
Q6P5F6	40254228
Q6P5F7	30424932
Q6P5G5	31542950
Q6P5G9	66793421
Q6P6I4	21536248
Q6P6I6	30519919
Q6P6J9	52693935
Q6P6L4	40254420
Q6P6L5	40254303
Q6P6Y7	40254268
Q6P7T9	38348193
Q6P7U0	6679375
Q6P8I2	38348584
Q6P8I3	94398371
Q6P8I3	94398399
Q6P8I3	94399328
Q6P8I9	51921363
Q6P8K3	38348568
Q6P8K3	94374976
Q6P8L1	30794168
Q6P8M1	30424744
Q6P8M4	38259196
Q6P8N5	84794583
Q6P8N5	84794585
Q6P8N5	84794587
Q6P8P4	61657925
Q6P8Q0	61098065
Q6P8Q3	76253934
Q6P8Q3	94380605
Q6P8Q3	94380607
Q6P8R9	11612661
Q6P8U6	37674236
Q6P8U7	13386270
Q6P8U8	42475954
Q6P8V0	13386444
Q6P8X3	22208836
Q6P8X9	63479870
Q6P8X9	82881891
Q6P8X9	82881895
Q6P8X9	82883115
Q6P8X9	94365738
Q6P8X9	94365740
Q6P8Y1	110835711
Q6P8Y2	54020727
Q6P8Y6	21313354
Q6P8Y7	31981209
Q6P8Z5	67010059
Q6P912	27229085
Q6P924	91206398
Q6P926	56961614
Q6P9L6	39930325
Q6P9M7	40254542
Q6P9M9	40254534
Q6P9N8	40254203
Q6P9P9	21312242
Q6P9R0	39841025
Q6P9S0	38348492
Q6P9S1	40254327
Q6PA06	30017339
Q6PAC4	40254190
Q6PAC5	40254183
Q6PAI4	66267725
Q6PAI5	21311957
Q6PAJ4	38348452
Q6PAK2	38016192
Q6PAL0	39841055
Q6PAM2	40018622
Q6PAM4	40538823
Q6PAN7	40254341
Q6PAT2	94403601
Q6PB35	51921289
Q6PB60	37718979
Q6PB66	21389320
Q6PB67	38348476
Q6PB90	32189405
Q6PBG2	94402071
Q6PBG2	94403031
Q6PBG2	94403937
Q6PBG9	21729782
Q6PCM4	40254177
Q6PCP5	40254163
Q6PCQ0	40254171
Q6PCQ2	40254212
Q6PCR8	40254126
Q6PCW7	32996703
Q6PCY2	40254300
Q6PCZ4	111378377
Q6PD02	94419594
Q6PD05	74315963
Q6PD19	38142466
Q6PD91	40254375
Q6PDB6	42476178
Q6PDB7	37718991
Q6PDC0	39930589
Q6PDC1	6671750
Q6PDD0	66571303
Q6PDE0	7657451
Q6PDF4	31982104
Q6PDH4	37574124
Q6PDH9	40538836
Q6PDK0	37574147
Q6PDK8	40254207
Q6PDN1	85861192
Q6PE07	40254187
Q6PE15	31542468
Q6PE89	82997965
Q6PE89	82998086
Q6PE89	94406397
Q6PEA4	61098102
Q6PEB4	31560081
